index,wine_name,wine_country,wine_region,wine_winery,wine_type,wine_grape,wine_image,body,texture,sweetness,acidity,flavor1,flavor2,flavor3
1638,Margaux (Grand Cru Classé) 1983,France,Margaux,Château d'Issan,Red wine,Blend,https://images.vivino.com/thumbs/tUAL16ItT5OQ-AwqJhwyjQ_pb_x600.png,69.7345,71.1265,12.98638,79.8627,oaky,black fruit,earthy
1639,Cabernet Sauvignon 2020,New Zealand,Gimblett Gravels,Stonecroft,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/tNm7R7IwS4mcnbXvBIzY3w_pb_x600.png,75.4222,67.8411,20.6647,72.3013,black fruit,oaky,earthy
1640,Côte-Rôtie La Landonne 1998,France,Côte-Rôtie,E. Guigal,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/u4ylBcQmSGCaaEBN_doYsQ_pb_x600.png,81.9387,78.2247,17.5175,72.4355,earthy,black fruit,oaky
1641,The Pilot Merlot - Cabernet 2019,New Zealand,Hawke's Bay,Alpha Domus,Red wine,Blend,https://images.vivino.com/thumbs/8qDgu0rWTVq7bD9Nw-ssiA_pb_x600.png,71.9631,58.7031,19.0838,68.2533,black fruit,oaky,red fruit
1642,Tempranillo 2018,New Zealand,Marlborough,Hans Herzog - Hans Family Estate,Red wine,Tempranillo,https://images.vivino.com/thumbs/A8dRMXX2SuitOOr5g5zU_g_pb_x600.png,59.2111,39.3065,28.4887,52.7111,oaky,black fruit,earthy
1643,Castillon - Côtes de Bordeaux 2015,France,Castillon - Côtes de Bordeaux,Clos de la Vieille Eglise,Red wine,Blend,https://images.vivino.com/thumbs/bVJyE0EwQoKE8nLjH934mA_pb_x600.png,70.52080000000001,62.4404,정보 없음,71.8533,oaky,black fruit,earthy
1644,Jorio Montepulciano d'Abruzzo 2010,Italy,Montepulciano d'Abruzzo,Umani Ronchi,Red wine,Montepulciano,https://images.vivino.com/thumbs/SE2RwxnLQPGucSwn2UtTRw_pb_x600.png,44.6203,48.6511,11.22958,70.8046,black fruit,oaky,red fruit
1645,Selvaggia Rosso 2015,Italy,Piemonte,Molino,Red wine,Blend,https://images.vivino.com/thumbs/wC51zAfkT9KcVvLxDbjikQ_pb_x600.png,61.1252,68.9645,13.913979999999999,68.2851,red fruit,oaky,earthy
1646,Syrah 2008,Australia,McLaren Vale,Alpha Crucis,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/Vc3J30FYSYyG3fSKgQwhMw_pb_x600.png,91.4806,55.7657,23.265700000000002,49.2179,black fruit,oaky,earthy
1647,Merlot Central Coast 2005,United States,Central Coast,Cycles Gladiator,Red wine,Merlot,https://images.vivino.com/thumbs/E2KYVFU-QySBkl26Gdoabg_pb_x600.png,72.9057,24.7377,11.47951,20.8996,oaky,black fruit,earthy
1648,Enzo Bianchi Gran Cru 2002,Argentina,San Rafael,Bodegas Bianchi,Red wine,Blend,https://images.vivino.com/thumbs/9WdKzfcRQOmbi9NVn1-g5g_pb_x600.png,92.2286,64.6214,22.2648,65.3151,oaky,black fruit,earthy
1649,Tinto 2007,Chile,Maipo Valley,Zardoz,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/sEVRCALBSFag4WmqL9_YeQ_pb_x600.png,79.8828,58.8472,24.7167,50.2741,oaky,black fruit,earthy
1650,Prestige Moulin-a-Vent 2015,France,Moulin-à-Vent,Georges Duboeuf,Red wine,Gamay,https://images.vivino.com/thumbs/nDion5kTTDGkWOfNmTeFjQ_pb_x600.png,21.0887,26.022,9.025269999999999,90.9866,oaky,black fruit,earthy
1651,Pomerol 1995,France,Pomerol,Château Nénin,Red wine,Blend,https://images.vivino.com/thumbs/S12Dd7tGSKCGktjgUPoatw_pb_x600.png,78.9013,62.6641,14.81032,62.5186,oaky,black fruit,earthy
1652,Cab Cult 2009,South Africa,Darling,Cloof,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/qZRcM2f1RuqsdY71Kq20ZQ_pb_x600.png,87.0496,68.0868,19.0413,72.6736,oaky,black fruit,spices
1653,Nero d'Avola 2008,Italy,Terre Siciliane,Principi di Butera,Red wine,Nero d'Avola,https://images.vivino.com/thumbs/n-S8EAgLQDixpWW28a6SdA_pb_x600.png,92.5,48.3912,32.108000000000004,34.630700000000004,black fruit,oaky,red fruit
1654,Talò Malvasia Nera 2021,Italy,Salento,San Marzano,Red wine,Malvasia Nera,https://images.vivino.com/thumbs/buNMul3HRImL_0zAfgjfYQ_pb_x600.png,87.5055,43.3962,42.521,35.979,black fruit,oaky,red fruit
1655,Parallèle 45 Côtes du Rhône Rouge Bio 1945,France,Côtes-du-Rhône,Paul Jaboulet Aîné,Red wine,Blend,https://images.vivino.com/thumbs/2G0o8oS7QcGLnC-KCR9YLA_pb_x600.png,70.3408,55.7868,12.28311,61.6795,red fruit,black fruit,oaky
1656,Saint-Julien (Grand Cru Classé) 1986,France,Saint-Julien,Château Branaire-Ducru,Red wine,Blend,https://images.vivino.com/thumbs/39xrgSY8SxyRB7KPMxyhrw_pb_x600.png,69.7407,72.8808,15.167670000000001,79.6564,oaky,black fruit,earthy
1657,Aroha Te Muna Road Vineyard Pinot Noir 2011,New Zealand,Martinborough,Craggy Range,Red wine,Pinot Noir,https://images.vivino.com/thumbs/nUm5OHUpQxudWs1iBELX-g_pb_x600.png,35.6963,33.65,22.952199999999998,70.1996,red fruit,earthy,oaky
1658,Ars In Vitro 2011,Spain,Navarra,Bodega Tandem,Red wine,Blend,https://images.vivino.com/thumbs/ukr5ipR9Sh-Mo93fkhwaFQ_pb_x600.png,70.9845,51.2749,15.05501,55.477,red fruit,black fruit,earthy
1659,Pauillac (Grand Cru Classé) 1981,France,Pauillac,Château Pontet-Canet,Red wine,Blend,https://images.vivino.com/thumbs/zoXYIDxFQzmf8fFpkNNUJQ_pb_x600.png,80.4144,80.5725,16.892409999999998,79.8507,black fruit,oaky,earthy
1660,Margaux (Grand Cru Classé) 1981,France,Margaux,Château Lascombes,Red wine,Blend,https://images.vivino.com/thumbs/aZzpef4FSYiJ8l5hJz7Hcg_pb_x600.png,70.49289999999999,70.61529999999999,15.86886,78.5843,oaky,black fruit,earthy
1661,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1985,France,Saint-Émilion Grand Cru,Château La Gaffelière,Red wine,Blend,https://images.vivino.com/thumbs/A_0h7IWDQXOhX8Ud6VXGHQ_pb_x600.png,78.7875,61.9301,15.89756,60.1076,oaky,black fruit,earthy
1662,Winemaker's Special Reserve Red 2010,Chile,Casablanca Valley,William Cole,Red wine,Blend,https://images.vivino.com/thumbs/Z0jFmMSqRMGP72vHxblgjA_pb_x600.png,90.8909,69.3,29.0636,55.2545,black fruit,oaky,red fruit
1663,Pessac-Léognan (Grand Cru Classé) 1982,France,Pessac-Léognan,Château Smith Haut-Lafitte,Red wine,Blend,https://images.vivino.com/thumbs/LR-NqLwuSSiLeZMXUwRA9g_pb_x600.png,81.0226,81.4627,16.62769,80.5451,oaky,black fruit,earthy
1664,Gold Label Coonawarra Cabernet Sauvignon 2015,Australia,Coonawarra,Wolf Blass,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/IknDlEiSSBiIa4ZqNlxLPA_pb_x600.png,75.4704,63.5745,16.554589999999997,61.8559,black fruit,oaky,spices
1665,Pinot Fin Bourgogne 2013,France,Bourgogne,Domaine Arnoux-Lachaux,Red wine,Pinot Nero,https://images.vivino.com/thumbs/xFiKY1VySyGfCnA-rvYmKw_pb_x600.png,40.2451,31.589,19.0902,70.274,red fruit,earthy,oaky
1666,Pinot Noir 2021,New Zealand,Marlborough,Greywacke,Red wine,Pinot Noir,https://images.vivino.com/thumbs/JsXSWhpiSVObVPHCJ120Jw_pb_x600.png,34.3981,32.1513,16.22018,72.5397,red fruit,oaky,earthy
1667,Le Petit Panier Pinot Noir 2012,France,Languedoc-Roussillon,L . Tramier & Fils,Red wine,Pinot Noir,https://images.vivino.com/thumbs/qFeeGpTPSnardQ9e53b-Ig_pb_x600.png,75.8468,71.9677,정보 없음,75.8468,yeasty,정보 없음,정보 없음
1668,The Holy Trinity Red Blend 2018,Australia,Barossa,Grant Burge,Red wine,Blend,https://images.vivino.com/thumbs/dmzJ-nhETIy8ACCWDf4rgA_pb_x600.png,92.5,53.3242,19.234,52.7741,black fruit,oaky,red fruit
1669,Solo Per Amore 2020,Italy,Langhe,Sori della Sorba,Red wine,Blend,https://images.vivino.com/thumbs/r6RsCEXiSP24po0GYpyCGw_pb_x600.png,75.6701,54.684,23.0444,42.6155,red fruit,spices,oaky
1670,Pomerol 1970,France,Pomerol,Vieux Château Certan,Red wine,Merlot,https://images.vivino.com/thumbs/D1WLInX3TW6raI_WKZ25fA_pb_x600.png,77.8431,60.7013,16.87243,59.659,oaky,earthy,black fruit
1671,Saint-Julien (Grand Cru Classé) 1961,France,Saint-Julien,Château Léoville Las Cases,Red wine,Blend,https://images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pb_x600.png,69.6019,71.7182,15.88574,79.522,oaky,black fruit,earthy
1672,Saint-Émilion Grand Cru (Grand Cru Classé) 1999,France,Saint-Émilion Grand Cru,Château Péby Faugères,Red wine,Merlot,https://images.vivino.com/thumbs/YCcfWFSuT4KwIlk4SpVLDQ_pb_x600.png,84.1128,67.9246,23.5284,61.01,oaky,black fruit,earthy
1673,Calvert Pinot Noir 2021,New Zealand,Central Otago,Felton Road,Red wine,Pinot Noir,https://images.vivino.com/thumbs/n25bKYjCQTSGvnhX9u8Q0Q_pb_x600.png,32.8667,30.4549,17.7611,68.10759999999999,red fruit,earthy,oaky
1674,Greenock Shiraz 2013,Australia,Barossa Valley,Kalleske,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/lZ_seJXCSZ61xoowUbkDEQ_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
1675,Perdera Monica di Sardegna 2021,Italy,Monica di Sardegna,Argiolas,Red wine,Monica,https://images.vivino.com/thumbs/Yzm4B5VoSsi7HmQfCxAZQA_pb_x600.png,86.2773,49.33,33.1781,36.5244,red fruit,oaky,earthy
1676,Les Forts de Latour Pauillac 1983,France,Pauillac,Château Latour,Red wine,Blend,https://images.vivino.com/thumbs/iPJbOceNQRKoP-yIA0dNJA_pb_x600.png,79.4019,77.1514,16.391,78.929,black fruit,oaky,earthy
1677,Riserva Ducale Chianti Classico 2002,Italy,Chianti Classico,Ruffino,Red wine,Sangiovese,https://images.vivino.com/thumbs/_lgxOxhTS-2-LXAep4grNg_pb_x600.png,52.9161,62.2458,10.20084,71.6853,red fruit,oaky,earthy
1678,Reserva Cabernet Sauvignon 2005,Argentina,Lujan de Cuyo,Terrazas de los Andes,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/1RlJH72lS62s6O2CLUJytQ_pb_x600.png,70.3982,63.0612,18.4743,53.8546,oaky,black fruit,earthy
1679,Higueruela Crianza 2010,Spain,Almansa,Bodegas Tintoralba,Red wine,Blend,https://images.vivino.com/thumbs/gP2Dw5e-SsusLCPDo-qb4A_150x200.jpg,70.40350000000001,51.2193,21.552599999999998,52.7281,oaky,black fruit,dried fruit
1680,Higueruela Crianza 2012,Spain,Almansa,Bodegas Tintoralba,Red wine,Blend,https://images.vivino.com/thumbs/gP2Dw5e-SsusLCPDo-qb4A_150x200.jpg,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
1681,Preece Cabernet Sauvignon 2003,Australia,Nagambie Lakes,Mitchelton,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/gMU5DiNhRG-UVbhMJjSR6g_pb_x600.png,73.875,65.31,30.0325,59.9525,oaky,black fruit,red fruit
1682,Sirì d'Jermu Dogliani Superiore 2019,Italy,Dogliani,Pecchenino,Red wine,Dolcetto,https://images.vivino.com/thumbs/-dIow-B3SWuKBpphX_dARg_pb_x600.png,70.6631,50.8588,23.1845,42.1464,black fruit,oaky,red fruit
1683,Pinot Noir 2012,Portugal,Dão,Dom Bella,Red wine,Pinot Noir,https://images.vivino.com/thumbs/LWDfDIbkSgyLOcx155PY6g_pb_x600.png,68.2252,66.75,19.0539,69.9607,red fruit,spices,black fruit
1684,Merlot - Cabernet 2018,New Zealand,Hawke's Bay,Alpha Domus,Red wine,Blend,https://images.vivino.com/thumbs/EhyHRKHfS1O_iFFluNtGgg_pb_x600.png,72.3072,55.8989,13.61569,60.387,oaky,red fruit,spices
1685,Reserva Malbec 2020,Argentina,Mendoza,Finca el Origen,Red wine,Malbec,https://images.vivino.com/thumbs/pfgKhzBiSlSC2sZsHrdpjg_pb_x600.png,71.28110000000001,32.6252,23.226300000000002,42.4812,oaky,black fruit,earthy
1686,Grand Vin Pauillac (Premier Grand Cru Classé) 1969,France,Pauillac,Château Latour,Red wine,Blend,https://images.vivino.com/thumbs/4RHhCzeQTsCeyCScxO0LOw_pb_x600.png,77.9975,78.3069,16.91762,78.1447,oaky,earthy,black fruit
1687,Preece Cabernet Sauvignon 2004,Australia,Nagambie Lakes,Mitchelton,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/gMU5DiNhRG-UVbhMJjSR6g_pb_x600.png,73.875,65.31,30.0325,59.9525,oaky,black fruit,red fruit
1688,Réserve des Chartrons Medoc 2000,France,Médoc,Arnozan,Red wine,Blend,https://images.vivino.com/thumbs/yryRCf65R0OQxtYA9QRWoA_150x200.jpg,85.935,92.5,정보 없음,83.98,black fruit,oaky,정보 없음
1689,MacMuir Pinot Noir 2023,New Zealand,Central Otago,Felton Road,Red wine,Pinot Noir,https://images.vivino.com/thumbs/6xeEJXewT6WRzIGjwuwOCA_pb_x600.png,52.1136,38.954499999999996,16.295450000000002,74.3409,black fruit,red fruit,earthy
1690,Les Forts de Latour Pauillac 1992,France,Pauillac,Château Latour,Red wine,Blend,https://images.vivino.com/thumbs/iPJbOceNQRKoP-yIA0dNJA_pb_x600.png,79.4019,77.1514,16.391,78.929,black fruit,oaky,earthy
1691,Merlot Golden Triangle 2005,South Africa,Stellenbosch,Stellenzicht,Red wine,Merlot,https://images.vivino.com/thumbs/00o7drvjbjiz0_150x200.jpg,73.8125,32.8583,25.1062,36.3896,black fruit,oaky,red fruit
1692,Finca Alvarez 2011,Spain,Utiel-Requena,Alvarez Nölting,Red wine,Bobal,https://images.vivino.com/thumbs/eb4dSncFR2e-fMFGwaTARw_pb_x600.png,75.0,49.6622,10.40541,50.3378,black fruit,red fruit,dried fruit
1693,Taurasi Naturalis Historia Riserva 2000,Italy,Taurasi,Mastroberardino,Red wine,Aglianico,https://images.vivino.com/thumbs/hwKst6T0Te6EjXIJQ_YsDQ_pb_x600.png,90.5518,57.6389,32.06,42.534,oaky,earthy,black fruit
1694,Chateauneuf-du-Pape La Combe Des Fous 2010,France,Châteauneuf-du-Pape,Clos Saint Jean,Red wine,Grenache,https://images.vivino.com/thumbs/iZDxhNrxQ9iPNnNvUJbg3Q_pb_x600.png,92.5,51.4001,23.5617,51.7803,black fruit,spices,oaky
1695,Saint-Estèphe 1982,France,Saint-Estèphe,Château Haut-Marbuzet,Red wine,Blend,https://images.vivino.com/thumbs/gbS3MXGxTSe2CSad0bcueQ_pb_x600.png,80.4474,80.2104,16.45868,79.4636,oaky,black fruit,earthy
1696,Hermitage Monier de la Sizeranne 2001,France,Hermitage,M. Chapoutier,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/SM-AeL7bTge2Ux3zkk-3kg_pb_x600.png,88.3955,74.2877,16.468429999999998,62.2072,earthy,black fruit,oaky
1697,Terre Aquilane Rosso 2011,Italy,Abruzzo,Castello di Semivicoli,Red wine,Blend,https://images.vivino.com/thumbs/YELpMT4fSJux4x1RYmZybQ_pb_x600.png,54.0007,47.9985,13.159880000000001,55.3321,oaky,red fruit,black fruit
1698,S.L.V. Cabernet Sauvignon 2006,United States,Napa Valley,Stag's Leap Wine Cellars,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/XyLMK6b-QSKc1enAF0jJhQ_pb_x600.png,92.0673,59.5313,14.75521,60.145,oaky,black fruit,earthy
1699,Maule Red Blend 2009,Chile,Maule Valley,Urban,Red wine,Blend,https://images.vivino.com/thumbs/UTzaj1UhQ1i-5rTtZTXSvw_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,black fruit,oaky,red fruit
1700,Cabernet Sauvignon Garda 2020,Italy,Garda,S. Cristina,Red wine,Blend,https://images.vivino.com/thumbs/8OhXZBB2Sg2xXAW4r7Kc2A_pb_x600.png,72.7284,44.6975,26.83,35.443200000000004,oaky,black fruit,red fruit
1701,Saint-Estèphe 1993,France,Saint-Estèphe,Château Phélan Ségur,Red wine,Blend,https://images.vivino.com/thumbs/QmQ_cg9ZS_6R1-5zc2XdHw_pb_x600.png,80.4313,81.7675,15.48268,79.9347,oaky,black fruit,earthy
1702,Bessie’s Block Pinot Noir 2021,New Zealand,Central Otago,Mount Michael Wines,Red wine,Pinot Noir,https://images.vivino.com/thumbs/bDxkF0GwTCaHc88gKWLdfw_150x200.jpg,28.9868,31.8605,16.0171,65.68549999999999,black fruit,red fruit,spices
1703,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1975,France,Saint-Émilion Grand Cru,Château Ausone,Red wine,Blend,https://images.vivino.com/thumbs/3qAATur8TrWn_JwIWRVvkw_pb_x600.png,76.7552,62.5928,21.612000000000002,60.4038,oaky,earthy,black fruit
1704,La Réserve Châteauneuf-du-Pape 2010,France,Châteauneuf-du-Pape,Clos du Caillou,Red wine,Grenache,https://images.vivino.com/thumbs/vGM6aRfPSQ6c9c5qwwvXaw_150x200.jpg,90.4774,48.0224,25.7844,49.5453,spices,black fruit,oaky
1705,Le Bourg Saumur Champigny 2006,France,Saumur-Champigny,Clos Rougeard,Red wine,Cabernet Franc,https://images.vivino.com/thumbs/f8CxpGTGRqCrwfp_jdmedA_pb_x600.png,58.955,62.8571,23.8304,74.3874,earthy,oaky,black fruit
1706,Gran Corte 2015,Argentina,Vista Flores,Flechas de los Andes,Red wine,Blend,https://images.vivino.com/thumbs/a-uo_xAlRmKCyjiyQWwdXg_pb_x600.png,74.5553,49.5154,39.005700000000004,60.7577,oaky,black fruit,earthy
1707,Brio Cabernet Sauvignon 2007,Chile,Maipo Valley,Indomita,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/02fsj7gf2g1ye_150x200.jpg,75.0189,58.6439,21.7712,42.7311,spices,black fruit,oaky
1708,Classique 2002,South Africa,Western Cape,Rupert & Rothschild,Red wine,Blend,https://images.vivino.com/thumbs/7yK6jxZ9RC6aq7HQBUjt4Q_pb_x600.png,72.1363,56.6452,14.98326,67.3529,oaky,black fruit,red fruit
1709,Tinto 2009,Spain,Almansa,Rupestre de Alpera,Red wine,Garnacha Tintorera,https://images.vivino.com/thumbs/5znXK7yURBS98crlNzD_tQ_pb_x600.png,72.746,54.05,18.823999999999998,51.304,spices,black fruit,oaky
1710,Old Vines Carignan (םךג הןמקד בשרןעמשמ) 2009,Israel,Galilee,Carmel (יקבי כרמל),Red wine,Carignan,https://images.vivino.com/thumbs/euRXlX7uTIqWOyst58bZjg_150x200.jpg,69.4123,58.2785,14.47368,59.9781,black fruit,floral,oaky
1711,Larose Red Blend 2015,New Zealand,Waiheke Island,Stonyridge Vineyard,Red wine,Blend,https://images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,74.3606,65.94,15.258939999999999,70.2638,black fruit,oaky,earthy
1712,Poison Creek Pinot Noir 2022,New Zealand,Central Otago,Maude,Red wine,Pinot Noir,https://images.vivino.com/thumbs/F8rsLwqUSzaX_wK1EGGBiw_pb_x600.png,28.2985,22.9725,17.28755,66.3416,red fruit,earthy,black fruit
1713,Ermitage Ex-Voto 2013,France,Hermitage,E. Guigal,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/ZZ7B6x7-TNucy0v7EWaHqw_pb_x600.png,90.1698,77.3924,20.951,63.8875,oaky,earthy,black fruit
1714,La Tour L'Expression d'un Terroir Rouge 2009,France,Corbières,Château Grand Moulin,Red wine,Blend,https://images.vivino.com/thumbs/VKCNMGffR5OERVNxkdIv2g_pb_x600.png,74.4725,64.72,정보 없음,65.78,oaky,정보 없음,정보 없음
1715,Chateauneuf-du-Pape La Combe Des Fous 2011,France,Châteauneuf-du-Pape,Clos Saint Jean,Red wine,Grenache,https://images.vivino.com/thumbs/iZDxhNrxQ9iPNnNvUJbg3Q_pb_x600.png,92.5,51.4001,23.5617,51.7803,black fruit,spices,oaky
1716,Mohawk Hill Pinot Noir 2021,New Zealand,Central Otago,Maude,Red wine,Pinot Noir,https://images.vivino.com/thumbs/tzpbZV4BTFqvbF9BtOpAow_pb_x600.png,34.8223,33.081199999999995,28.3732,64.042,red fruit,black fruit,vegetal
1717,Reserve Kékfrankos 2012,Hungary,Szekszárd,Takler,Red wine,Kékfrankos,https://images.vivino.com/thumbs/DTt4NsH7SvmY_jl97at2Tg_pb_x600.png,56.3595,62.8541,18.4322,85.4821,oaky,black fruit,red fruit
1718,Bordeaux 2010,France,Bordeaux,Château du Barry,Red wine,Blend,https://images.vivino.com/thumbs/GfYClQZQRgGR6dxdjY1jUA_pb_x600.png,72.7659,59.7335,정보 없음,63.9861,black fruit,oaky,red fruit
1719,Pessac-Léognan (Grand Cru Classé) 1985,France,Pessac-Léognan,Château Smith Haut-Lafitte,Red wine,Blend,https://images.vivino.com/thumbs/LR-NqLwuSSiLeZMXUwRA9g_pb_x600.png,81.0226,81.4627,16.62769,80.5451,oaky,black fruit,earthy
1720,Reserva Selección Especial 2003,Spain,Rioja,Paulus,Red wine,Tempranillo,https://images.vivino.com/thumbs/JYe58ZhARkW4TGtgVyPvng_150x200.jpg,75.0,67.282,정보 없음,75.0,oaky,red fruit,earthy
1721,Pietraforte Cabernet Sauvignon 1995,Italy,Toscana,Carobbio,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/j4qqbHKCRACARyZxKdiazA_pb_x600.png,58.6943,52.8603,19.3036,43.062,black fruit,red fruit,oaky
1722,Gigondas Le Lieu Dit 2018,France,Gigondas,Domaine des Bosquets,Red wine,Grenache,https://images.vivino.com/thumbs/f4opsOw2Qr6oTVqbudwjHg_pb_x600.png,71.0363,59.2875,15.49662,60.979,black fruit,red fruit,oaky
1723,Pessac-Léognan (Premier Grand Cru Classé) 1972,France,Pessac-Léognan,Château Haut-Brion,Red wine,Blend,https://images.vivino.com/thumbs/ntGyei3vSEGl5Bz5-wI-TQ_pb_x600.png,76.9558,80.7098,16.79559,80.4792,earthy,oaky,black fruit
1724,Profile 2001,United States,Napa Valley,Merryvale,Red wine,Blend,https://images.vivino.com/thumbs/FVFZY9ShSzOMf7M3Re5neA_pb_x600.png,92.5,61.2947,16.89248,70.4534,oaky,black fruit,earthy
1725,Zeus I 1998,Chile,Colchagua Valley,Bisquertt Family Vineyards,Red wine,Blend,https://images.vivino.com/thumbs/023r8x5ysncaa_150x200.jpg,92.5,65.625,정보 없음,37.4375,black fruit,oaky,spices
1726,Domaine de la Chaponne Morgon 2011,France,Morgon,Jean-Claude Debeaune,Red wine,Gamay,https://images.vivino.com/thumbs/IupL_kF7TKGuFhHM-_vyxA_pb_x600.png,정보 없음,24.1148,17.723300000000002,89.362,red fruit,earthy,black fruit
1727,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1989,France,Saint-Émilion Grand Cru,Clos Fourtet,Red wine,Blend,https://images.vivino.com/thumbs/x-TWAPHhQ7i9jWK9mD8r3g_pb_x600.png,78.9232,62.496,18.8873,59.5522,oaky,black fruit,earthy
1728,Larose Red Blend 2009,New Zealand,Waiheke Island,Stonyridge Vineyard,Red wine,Blend,https://images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,74.3606,65.94,15.258939999999999,70.2638,black fruit,oaky,earthy
1729,Paradise Pinot Noir 2018,New Zealand,Central Otago,Domain Road Vineyard,Red wine,Pinot Noir,https://images.vivino.com/thumbs/9rVWXlG0RSeTKjDmYOGasA_150x200.jpg,44.245,34.6976,28.2238,61.3276,black fruit,red fruit,oaky
1730,Auxo Colli di Luni 2020,Italy,Colli di Luni,Lunae,Red wine,Blend,https://images.vivino.com/thumbs/EvYrsGQPQyiRUOOLl0doQw_pb_x600.png,60.1122,45.4367,25.0354,43.1097,red fruit,oaky,black fruit
1731,Le Petit Mouton de Mouton Rothschild Pauillac 1994,France,Pauillac,Château Mouton Rothschild,Red wine,Blend,https://images.vivino.com/thumbs/CL2ge7ytS26abMUAKgu6HA_pb_x600.png,78.6273,78.8929,16.817230000000002,78.6855,oaky,black fruit,earthy
1732,Refosco dal Peduncolo Rosso 2019,Italy,Colli Orientali del Friuli,Livio Felluga,Red wine,Refosco dal Peduncolo rosso,https://images.vivino.com/thumbs/faz7t4qzS3u8pRg0GPQDuQ_pb_x600.png,65.5382,49.7123,25.4646,42.0558,black fruit,oaky,earthy
1733,MPHS 2011,South Africa,Stellenbosch,Alto Estate,Red wine,Blend,https://images.vivino.com/thumbs/ZFUPDnmwRjmzpXl4VmCkzQ_pb_x600.png,77.0308,60.3914,18.025399999999998,69.1875,oaky,earthy,black fruit
1734,Cabernet Sauvignon 2010,United States,Columbia Valley,Powers,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/GqbYGNxxTlSc1RRBTxBVlA_pb_x600.png,74.533,76.0087,15.16368,73.6066,black fruit,oaky,red fruit
1735,Fante 2015,Italy,Montepulciano d'Abruzzo,Feudo d'Ugni,Red wine,Montepulciano,https://images.vivino.com/thumbs/9tfOl7j8SjqaNG_Byg87pA_pb_x600.png,45.6309,50.7024,정보 없음,67.1905,earthy,oaky,정보 없음
1736,Gran Reserva Pinot Noir 2006,Chile,Casablanca Valley,Duette,Red wine,Pinot Noir,https://images.vivino.com/thumbs/nZVjRepCQgulyO9EEFnGRg_150x200.jpg,50.5114,정보 없음,정보 없음,48.5227,floral,yeasty,정보 없음
1737,Châteauneuf-du-Pape Deus Ex Machina 2006,France,Châteauneuf-du-Pape,Clos Saint Jean,Red wine,Blend,https://images.vivino.com/thumbs/XmLSiFJqSJ6xW7qIxssy4w_pb_x600.png,92.5,49.6361,30.7476,50.8479,oaky,black fruit,earthy
1738,Larose Red Blend 2012,New Zealand,Waiheke Island,Stonyridge Vineyard,Red wine,Blend,https://images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,74.3606,65.94,15.258939999999999,70.2638,black fruit,oaky,earthy
1739,Bernat Oller 2008,Spain,Pla de Bages,Oller del Mas,Red wine,Blend,https://images.vivino.com/thumbs/e591C6ibRNOJrc2_QUnmPw_pb_x600.png,63.2255,42.2261,31.4973,53.6668,oaky,red fruit,black fruit
1740,Reserve Merlot 2002,United States,Wahluke Slope,Hogue,Red wine,Merlot,https://images.vivino.com/thumbs/CT0YjKKBSWqiVKsbEe7L8g_pb_x600.png,75.6928,41.8729,정보 없음,35.8411,oaky,black fruit,red fruit
1741,Pomerol 2018,France,Pomerol,Château Pétrus,Red wine,Merlot,https://images.vivino.com/thumbs/RPhc1fBwT0uLKoE6_mteFQ_pb_x600.png,78.1629,61.1454,24.2894,59.3465,oaky,earthy,black fruit
1742,Nero D'Avola Sicilia 2004,Italy,Terre Siciliane,Zonin,Red wine,Nero d'Avola,https://images.vivino.com/thumbs/1359348630_2002_150x200.jpg,92.5,44.8956,25.0,35.126599999999996,black fruit,정보 없음,정보 없음
